Posted Date,Payee, Amount ,ABS Amount,Source,Bas-Lux,Category
8/2/25,T-Mobile,20.04,20.04,usaa-jcc,Basic,Utilities
8/1/25,76 Fuel,60.00,60.00,usaa-jcc,Basic,Auto
8/1/25,Seattle Meter Parking,6.75,6.75,usaa-jcc,Basic,Auto
8/1/25,REI,38.21,38.21,usaa-jcc,Luxury,Clothing
8/1/25,Don and Joe's Meats Seattle,218.62,218.62,usaa-jcc,Luxury,Dining
8/1/25,Chipotle,28.97,28.97,usaa-jcc,Luxury,Dining
8/1/25,XI'AN NOODLES 0000  SEATTLE             WA,23.16,23.16,amex-cc,Luxury,Dining
8/1/25,Sumup Gastro Wilderswil,22.20,22.20,usaa-jcc,Luxury,Dining
8/1/25,Ext Credit Card Debit TST*BIG MAX BURGER CO    SEATTLE      WA,-14.34,14.34,ftcu-cc,Luxury,Dining
8/1/25,Seattle Mariners,47.72,47.72,usaa-jcc,Luxury,Enrichment
8/1/25,Maple Leaf Ace,37.47,37.47,usaa-jcc,Basic,Home & Garden
8/1/25,FedEx,20.06,20.06,usaa-jcc,Basic,Home & Garden
8/1/25,KATTERMANS SAND POINSEATTLE             WA,0.28,0.28,amex-cc,Basic,Pharmacy
8/1/25,Google Cloud,0.01,0.01,usaa-jcc,Luxury,Professional
8/1/25,North Lake Marina,70.00,70.00,usaa-jcc,Luxury,SYC
8/1/25,Spot Globalstala,88.11,88.11,usaa-jcc,Basic,Utilities
7/26/25,WWW.JFSSEATTLE.ORG,108.00,108.00,usaa-chk,Basic,Charitable contributions
7/26/25,BONTERRA TECH,0.00,0.00,usaa-chk,Basic,Charitable contributions
7/26/25,FURETSUSHIYUMA-TOO-KESUTO,26.68,26.68,usaa-chk,Luxury,Travel
7/26/25,SQ*ZAKKA&BOLO TORITO TE,10.34,10.34,usaa-chk,Basic,Travel
7/26/25,Visa Provisioning Service,0.00,0.00,usaa-chk,Basic,Travel
7/26/25,Unavailable,0.00,0.00,usaa-chk,Basic,UNKNOWN
7/25/25,DUNN GREENLAKE,20.94,20.94,usaa-chk,Luxury,Dining
7/25/25,METROPOLITAN MKT 156,19.46,19.46,usaa-chk,Basic,Groceries
7/25/25,Peony,180.00,180.00,usaa-chk,Basic,Health & Medical
7/25/25,WWW.CORRYSCLEANING.COM,198.65,198.65,usaa-chk,Basic,Home & Garden
7/25/25,WWW.CORRYSCLEANING.COM,72.84,72.84,usaa-chk,Basic,Home & Garden
7/25/25,American Express Credit Card,-2940.51,"2,940.51",usaa-chk,Basic,Transfer
7/25/25,Rockler WW  Hdwe 02,33.08,33.08,usaa-chk,Luxury,Van
7/24/25,REI #11 SEATTLE,279.02,279.02,usaa-chk,Luxury,Clothing
7/24/25,STARBUCKS STORE 02810,13.48,13.48,usaa-chk,Luxury,Dining
7/24/25,Peony,180.00,180.00,usaa-chk,Basic,Health & Medical
7/24/25,THE HOME DEPOT #4702,88.29,88.29,usaa-chk,Basic,Home & Garden
7/24/25,Pure Insurance,-131.50,131.50,usaa-chk,Luxury,Insurance
7/24/25,USAA Transfer,25000.00,"25,000.00",usaa-chk,Basic,Transfer
7/24/25,USAA Credit Card,-7408.12,"7,408.12",usaa-chk,Basic,Transfer
7/24/25,USAA Credit Card,-7408.12,"7,408.12",usaa-chk,Basic,Transfer
7/24/25,Expedited Shipping Fee for,20.00,20.00,usaa-chk,0,0
7/24/25,Wright Designs,9010.41,"9,010.41",usaa-chk,Luxury,Van
7/24/25,PAYPAL *PANTHER RV PANTHE,46.37,46.37,usaa-chk,Basic,Van
7/23/25,MCDONALD S,8.01,8.01,usaa-chk,Luxury,Dining
7/23/25,Metropolitan Market,32.49,32.49,usaa-chk,Basic,Groceries
7/23/25,Apple,29.99,29.99,usaa-chk,Basic,hardware technology
7/23/25,Luzern Solutions,48.53,48.53,usaa-chk,Basic,Home & Garden
7/23/25,Epic Barber Shop,47.00,47.00,usaa-chk,Basic,Home & Garden
7/23/25,Maple Leaf Ace,20.38,20.38,usaa-chk,Basic,Home & Garden
7/23/25,Chewy,50.74,50.74,usaa-chk,Luxury,Pets
7/23/25,ITO-YA,71.29,71.29,usaa-chk,Luxury,Travel
7/23/25,ITOYA HONTEN,60.24,60.24,usaa-chk,Luxury,Travel
7/23/25,Bumpodo,52.43,52.43,usaa-chk,Luxury,Travel
7/23/25,Teapond Kiyosumi-shiratokyo,25.84,25.84,usaa-chk,Luxury,Travel
7/23/25,Whole Foods,29.78,29.78,usaa-chk,basic,groceries
7/22/25,Smith Brothers Farms,37.52,37.52,usaa-chk,Basic,Groceries
7/22/25,The Home Depot,33.05,33.05,usaa-chk,Basic,Home & Garden
7/22/25,Tonal.com,66.15,66.15,usaa-chk,Luxury,Subscriptions / Digital
7/22/25,USAA Transfer,18811.59,"18,811.59",usaa-chk,Basic,Transfer
7/22/25,USAA Credit Card,-23350.85,"23,350.85",usaa-chk,Basic,Transfer
7/22/25,USAA Credit Card,-23350.85,"23,350.85",usaa-chk,Basic,Transfer
7/22/25,Expedia,158.80,158.80,usaa-chk,Basic,Travel
7/22/25,Sandoratsugu Fuchu,29.45,29.45,usaa-chk,Luxury,Travel
7/21/25,The Home Depot,94.87,94.87,usaa-chk,Basic,Home & Garden
7/21/25,Fisheries Supply,96.17,96.17,usaa-chk,Luxury,SYC
7/21/25,Autobacs Osaka,46.55,46.55,usaa-chk,Luxury,Travel
7/21/25,Tsutayabutsukusutoaapitsutokyo,40.50,40.50,usaa-chk,Luxury,Travel
7/20/25,Shell,82.43,82.43,usaa-chk,Basic,Auto
7/20/25,Denimio,85.64,85.64,usaa-chk,Luxury,Clothing
7/20/25,Caffe Fiore Qa,12.23,12.23,usaa-chk,Luxury,Dining
7/20/25,Maple Leaf Ace,60.66,60.66,usaa-chk,Basic,Home & Garden
7/20/25,Mud Bay Pet Supplies,7.71,7.71,usaa-chk,Luxury,Pets
7/20/25,FamilyMart,20.28,20.28,usaa-chk,Basic,Groceries
7/20/25,Lawson,0.80,0.80,usaa-chk,0,0
7/20/25,Glazer's Camera,-5.52,5.52,usaa-chk,Luxury,Enrichment
7/19/25,Uwajimaya,100.00,100.00,usaa-chk,Basic,Groceries
7/19/25,Uwajimaya,100.00,100.00,usaa-chk,Basic,Groceries
7/19/25,Uwajimaya,100.00,100.00,usaa-chk,Basic,Groceries
7/19/25,Metropolitan Market,60.07,60.07,usaa-chk,Basic,Groceries
7/19/25,Uwajimaya,43.73,43.73,usaa-chk,Basic,Groceries
7/19/25,Sandoratsugu Fuchu,21.88,21.88,usaa-chk,Luxury,Travel
7/19/25,Lime,4.73,4.73,usaa-chk,Luxury,Travel
7/18/25,Caffe Fiore Qa,11.35,11.35,usaa-chk,Luxury,Dining
7/18/25,Caffe Fiore Qa,7.25,7.25,usaa-chk,Luxury,Dining
7/18/25,Metropolitan Market,51.98,51.98,usaa-chk,Basic,Groceries
7/18/25,Madrascartl,43.53,43.53,usaa-chk,Luxury,Groceries
7/18/25,Apple,120.27,120.27,usaa-chk,Basic,hardware technology
7/18/25,Apple,11.02,11.02,usaa-chk,Basic,hardware technology
7/18/25,Peony,180.00,180.00,usaa-chk,Basic,Health & Medical
7/18/25,Amazon,31.53,31.53,usaa-chk,Basic,Home & Garden
7/18/25,Mud Bay Pet Supplies,45.75,45.75,usaa-chk,Luxury,Pets
7/18/25,Sydney.mariejo,484.43,484.43,usaa-chk,Luxury,Professional
7/18/25,Teamlab Planets Tokyo,81.69,81.69,usaa-chk,Luxury,Travel
7/18/25,A Saily,12.99,12.99,usaa-chk,0,0
7/17/25,Starbucks,13.48,13.48,usaa-chk,Luxury,Dining
7/17/25,Peony,180.00,180.00,usaa-chk,Basic,Health & Medical
7/17/25,Evidence Based Treatment,170.00,170.00,usaa-chk,Basic,Health & Medical
7/17/25,Amazon,20.60,20.60,usaa-chk,Basic,Home & Garden
7/17/25,Stoneway Hardware Ballar,-37.52,37.52,usaa-chk,Basic,Home & Garden
7/17/25,Progressive,-89.51,89.51,usaa-chk,Luxury,Insurance
7/17/25,Interest Paid,0.04,0.04,usaa-chk,Luxury,Interest Income
7/17/25,Glazer's Camera,33.05,33.05,usaa-chk,Luxury,Enrichment
7/17/25,Peet's Coffee,25.00,25.00,usaa-chk,Luxury,Dining
7/17/25,Hudson News,4.99,4.99,usaa-chk,0,0
7/17/25,Lime,3.18,3.18,usaa-chk,Luxury,Travel
7/16/25,REI,49.66,49.66,usaa-chk,Luxury,Clothing
7/16/25,Chipotle,27.37,27.37,usaa-chk,Luxury,Dining
7/16/25,Apple,4.40,4.40,usaa-chk,Basic,hardware technology
7/16/25,Sound Medicine Medi,-255.00,255.00,usaa-chk,Basic,Health & Medical
7/15/25,Pagliacci Sand Point,99.04,99.04,usaa-chk,Luxury,Dining
7/15/25,Starbucks,19.49,19.49,usaa-chk,Luxury,Dining
7/15/25,Juan Guzman,-1750.00,"1,750.00",usaa-chk,Luxury,Gardener
7/15/25,Instacart via Instacart,463.69,463.69,usaa-chk,Basic,Groceries
7/15/25,Smith Brothers Farms,17.95,17.95,usaa-chk,Basic,Groceries
7/15/25,USAA Insurance Payment,1288.96,"1,288.96",usaa-chk,Basic,Insurance
7/15/25,Kattermans Sand Point,6.41,6.41,usaa-chk,Basic,Pharmacy
7/15/25,KATTERMANS SAND POINT PHA,6.41,6.41,usaa-chk,Basic,Pharmacy
7/15/25,Place.com,38.68,38.68,usaa-chk,0,0
7/15/25,Comcast,193.94,193.94,usaa-chk,Basic,Utilities
7/15/25,Psccu,-300.00,300.00,usaa-chk,Basic,Utilities
7/14/25,Netflix,27.58,27.58,usaa-chk,Luxury,Subscriptions / Digital
7/14/25,USAA Transfer,4000.00,"4,000.00",usaa-chk,Basic,Transfer
7/14/25,USAA Transfer,1500.00,"1,500.00",usaa-chk,Basic,Transfer
7/14/25,Starlink,50.00,50.00,usaa-chk,Luxury,Van
7/13/25,WebstaurantStore,123.29,123.29,usaa-chk,Basic,Home & Garden
7/13/25,Libro.fm,16.54,16.54,usaa-chk,Luxury,Subscriptions / Digital
7/13/25,Cava Suburban,19.08,19.08,usaa-chk,Luxury,Dining
7/12/25,76 Fuel,87.73,87.73,usaa-chk,Basic,Auto
7/12/25,Metropolitan Market,52.63,52.63,usaa-chk,Basic,Groceries
7/12/25,Dropps,34.03,34.03,usaa-chk,Basic,Groceries
7/12/25,Mdseelig.com,18.00,18.00,usaa-chk,Basic,Health & Medical
7/12/25,Amazon,22.04,22.04,usaa-chk,Basic,Home & Garden
7/12/25,Healthy Paws,122.54,122.54,usaa-chk,Luxury,Insurance
7/11/25,PAYPAL *EBAY US,132.41,132.41,usaa-chk,Luxury,Clothing
7/11/25,eBay,132.41,132.41,usaa-chk,Luxury,Clothing
7/11/25,Apple,9.99,9.99,usaa-chk,Basic,hardware technology
7/11/25,Amazon,68.83,68.83,usaa-chk,Basic,Home & Garden
7/11/25,AMAZON MKTPLACE PMTS,22.04,22.04,usaa-chk,Basic,Home & Garden
7/11/25,Amazon,11.11,11.11,usaa-chk,Basic,Home & Garden
7/11/25,Healthy Paws Pet Insur,122.54,122.54,usaa-chk,Luxury,Pets
7/11/25,Fidelity Brokerage Services,675.00,675.00,usaa-chk,Basic,Transfer
7/10/25,APPLE.COM/BILL,9.99,9.99,usaa-chk,Basic,hardware technology
7/10/25,SQ *PEONY,180.00,180.00,usaa-chk,Basic,Health & Medical
7/10/25,TACOMA SCREW PRODUCTS INC,259.65,259.65,usaa-chk,Basic,Home & Garden
7/10/25,STONEWAY HARDWARE BALL,88.27,88.27,usaa-chk,Basic,Home & Garden
7/10/25,STARLINK INTERNET        310-6829683  CA,374.09,374.09,usaa-chk,Luxury,Van
7/9/25,O'REILLY 2527            SEATTLE      WA,38.57,38.57,usaa-chk,Basic,Auto
7/9/25,76 - THE POINT           SEATTLE      WA,17.23,17.23,usaa-chk,Basic,Auto
7/9/25,PAYPAL *JINUOKEJM9S,134.95,134.95,usaa-chk,Luxury,Clothing
7/9/25,Dicks Sporting Goods     Seattle      WA,87.73,87.73,usaa-chk,Basic,Clothing
7/9/25,TST*AGUA VERDE CAFE      Seattle      WA,125.66,125.66,usaa-chk,Luxury,Dining
7/9/25,Jamaican Me Crazy,67.06,67.06,usaa-chk,Luxury,Dining
7/9/25,TST*AGUA VERDE CAFE      Seattle      WA,23.18,23.18,usaa-chk,Luxury,Dining
7/9/25,TST*AGUA VERDE CAFE      Seattle      WA,18.88,18.88,usaa-chk,Luxury,Dining
7/9/25,STARBUCKS EVENINGS SEA   SEATTLE      WA,14.50,14.50,usaa-chk,Luxury,Dining
7/9/25,TST*AGUA VERDE CAFE      Seattle      WA,7.07,7.07,usaa-chk,Luxury,Dining
7/9/25,SMITH BROTHERS FARMS     877-6455626  WA,32.73,32.73,usaa-chk,Basic,Groceries
7/9/25,SAFEWAY #0423            SEATTLE      WA,21.76,21.76,usaa-chk,Basic,Groceries
7/9/25,METROPOLITAN MKT 15      SEATTLE      WA,14.32,14.32,usaa-chk,Basic,Groceries
7/9/25,TACOMA SCREW PRODUCTS INCSEATTLE      WA,75.66,75.66,usaa-chk,Basic,Home & Garden
7/9/25,AMAZON MKTPLACE PMTS,68.83,68.83,usaa-chk,Basic,Home & Garden
7/9/25,TACOMA SCREW PRODUCTS INCSEATTLE      WA,32.24,32.24,usaa-chk,Basic,Home & Garden
7/9/25,SDOT PAYBYPHONE PARKING  2066845260   WA,6.00,6.00,usaa-chk,Basic,Parking
7/9/25,SDOT PAYBYPHONE PARKING  2066845260   WA,1.47,1.47,usaa-chk,Basic,Parking
7/9/25,KATTERMANS SAND POINT PHASEATTLE      WA,5.52,5.52,usaa-chk,Basic,Pharmacy
7/9/25,USAA Transfer,4000.00,"4,000.00",usaa-chk,Basic,Transfer
7/9/25,BIDEGI A8/A1 GIPUZKOA    DONOSTIA-SAN ES,11.58,11.58,usaa-chk,Luxury,Travel
7/9/25,PIKE&PINE ST2275         SEATTLE      WA,6.38,6.38,usaa-chk,Luxury,Dining
7/9/25,Seattle Public Utilities,-526.89,526.89,usaa-chk,Basic,Utilities
7/8/25,Interest on Cash Advances,0.23,0.23,usaa-chk,Luxury,Bank Fees
7/8/25,HEALTHY PAWS PET INSUR   WWW.HEALTHYPAGA,45.02,45.02,usaa-chk,Luxury,Insurance
7/7/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,11.12,11.12,usaa-chk,Luxury,Dining
7/7/25,SQ *MACRINA - CAPITOL HILSeattle      WA,9.12,9.12,usaa-chk,Luxury,Dining
7/7/25,QFC #5807                SEATTLE      WA,6.99,6.99,usaa-chk,Basic,Groceries
7/7/25,Helene Russ,-450.00,450.00,usaa-chk,Basic,Health & Medical
7/7/25,Ubs Bank Loan Payment,-5069.03,"5,069.03",usaa-chk,Basic,Mortgage
7/6/25,LAZ PARKING ECOMMERCE    860-522-7641 CT,20.65,20.65,usaa-chk,Basic,Auto
7/6/25,SQ *DIPPY'S ICE CREAM    Seattle      WA,6.00,6.00,usaa-chk,Luxury,Dining
7/6/25,METROPOLITAN MKT 15      SEATTLE      WA,293.88,293.88,usaa-chk,Basic,Groceries
7/6/25,METROPOLITAN MKT 15      SEATTLE      WA,33.65,33.65,usaa-chk,Basic,Groceries
7/6/25,UWAJIMAYA SEATTLE        SEATTLE      WA,9.90,9.90,usaa-chk,Basic,Groceries
7/6/25,AMZ*5a93g3xcp Lumen FieldSeattle      WA,19.85,19.85,usaa-chk,Basic,Home & Garden
7/6/25,T-MOBILE PARK            206-6643185  WA,15.44,15.44,usaa-chk,Basic,Utilities
7/6/25,T-MOBILE PARK            206-6643185  WA,5.65,5.65,usaa-chk,Basic,Utilities
7/6/25,Rockler WW  Hdwe 02      Seattle      WA,91.58,91.58,usaa-chk,Luxury,Van
7/5/25,SHELL OIL10006032014     SEATTLE      WA,55.06,55.06,usaa-chk,Basic,Auto
7/5/25,76 - CHELAN 76           CHELAN       WA,41.38,41.38,usaa-chk,Basic,Auto
7/5/25,TST*HEY BAGEL            Seattle      WA,75.35,75.35,usaa-chk,Luxury,Dining
7/5/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,12.98,12.98,usaa-chk,Luxury,Dining
7/5/25,TST*MOES DARRINGTON      Darrington   WA,8.72,8.72,usaa-chk,Luxury,Dining
7/5/25,QFC #5807                SEATTLE      WA,46.47,46.47,usaa-chk,Basic,Groceries
7/4/25,TESLA SUBSCRIPTION US    PALO ALTO    CA,11.02,11.02,usaa-chk,Basic,Auto
7/4/25,REI #11 SEATTLE          SEATTLE      WA,500.00,500.00,usaa-chk,Basic,Clothing
7/4/25,DD *DOORDASH MONSOONSE   DOORDASH.COM CA,175.89,175.89,usaa-chk,Luxury,Dining
7/4/25,DD *DOORDASH MONSOONSE   DOORDASH.COM CA,11.92,11.92,usaa-chk,Luxury,Dining
7/4/25,APPLE ANNIES ANTIQUE GALLCASHMERE     WA,44.44,44.44,usaa-chk,Luxury,Travel
7/4/25,SQ *AUT-TO MOCHA 6       Cashmere     WA,6.29,6.29,usaa-chk,Luxury,Dining
7/3/25,HIGH TREK CHELAN         CHELAN       WA,50.04,50.04,usaa-chk,Luxury,Dining
7/3/25,STARBUCKS STORE 02810    SEATTLE      WA,17.12,17.12,usaa-chk,Luxury,Dining
7/3/25,SLIDEWATERS WATERPARK    CHELAN       WA,41.30,41.30,usaa-chk,Luxury,Enrichment
7/3/25,"WHO GIVES A CRAP, INC.   US.WHOGIVESACNY",54.08,54.08,usaa-chk,Basic,Groceries
7/3/25,SQ *PEONY                gosq.com     WA,180.00,180.00,usaa-chk,Basic,Health & Medical
7/3/25,SQ *PEONY                gosq.com     WA,180.00,180.00,usaa-chk,Basic,Health & Medical
7/2/25,AAA WA MEMBERSHIP 01     800-562-2582 WA,370.00,370.00,usaa-chk,Basic,Auto
7/2/25,CHEVRON 0205343          SNOQUALMIE PAWA,39.95,39.95,usaa-chk,Basic,Auto
7/2/25,CHEVRON 0205343          SNOQUALMIE PAWA,2.59,2.59,usaa-chk,Basic,Auto
7/2/25,PAYPAL *JINUOKEJM9S      4029357733   HK,134.95,134.95,usaa-chk,Luxury,Clothing
7/2/25,QFC #5872                SEATTLE      WA,3.63,3.63,usaa-chk,Basic,Groceries
7/2/25,AMAZON MKTPL*N322C53H1   Amzn.com/billWA,308.88,308.88,usaa-chk,Basic,Home & Garden
7/2/25,THE HOME DEPOT #4706     SEATTLE      WA,6.59,6.59,usaa-chk,Basic,Home & Garden
7/2/25,Transamerica Premium,-60.34,60.34,usaa-chk,Basic,Insurance
7/2/25,SDOT PAYBYPHONE PARKING  2066845260   WA,6.50,6.50,usaa-chk,Basic,Parking
7/2/25,Hulu                     877-8244858  CA,23.15,23.15,usaa-chk,Luxury,Subscriptions / Digital
7/2/25,USAA Funds Transfer DB,-199.31,199.31,usaa-chk,Basic,Transfer
7/1/25,NORTH LAKE MARINA        425-487-2676 WA,70.00,70.00,usaa-chk,Luxury,Boat
7/1/25,CHIPOTLE 1083            SEATTLE      WA,22.90,22.90,usaa-chk,Luxury,Dining
7/1/25,SQ *MOLLY MOON'S MADRONA Seattle      WA,16.99,16.99,usaa-chk,Luxury,Dining
7/1/25,CHIPOTLE 1083            SEATTLE      WA,3.48,3.48,usaa-chk,Luxury,Dining
7/1/25,THIRD PLACE BOOKS ONLINE 206-366-3333 WA,61.80,61.80,usaa-chk,Luxury,Enrichment
7/1/25,SMITH BROTHERS FARMS     877-6455626  WA,16.95,16.95,usaa-chk,Basic,Groceries
7/1/25,INUA GROUP               WWW.INUA.GROUMT,180.00,180.00,usaa-chk,Basic,Health & Medical
7/1/25,ANNUAL FEE 07/25 THROUGH 06/26,49.00,49.00,usaa-chk,Basic,Membership
7/1/25,KATTERMANS SAND POINT PHASEATTLE      WA,6.19,6.19,usaa-chk,Basic,Pharmacy
7/1/25,KATTERMANS SAND POINT PHASEATTLE      WA,5.52,5.52,usaa-chk,Basic,Pharmacy
7/1/25,GOOGLE *CLOUD Dx3V98     g.co/HelpPay#CA,0.01,0.01,usaa-chk,Luxury,Professional
7/1/25,SP UNIVERSITY BOOK STO   UBOOKSTORE.COWA,14.07,14.07,usaa-chk,Basic,Enrichment
6/30/25,SP DMOOSEFITNESS         DMOOSE.COM   WY,96.99,96.99,usaa-chk,Basic,Health & Medical
6/30/25,PP*LAURELHURST BEACH CLUBSEATTLE      WA,30.00,30.00,usaa-chk,Luxury,Membership
6/30/25,KATTERMANS SAND POINT PHASEATTLE      WA,5.63,5.63,usaa-chk,Basic,Pharmacy
6/29/25,CASUALFOOD  2130         Frankfurt am DF,9.17,9.17,usaa-chk,Luxury,Dining
6/29/25,COSTCO BY INSTACART      WWW.COSTCO.COWA,545.21,545.21,usaa-chk,Basic,Groceries
6/29/25,HP *INSTANT INK          855-785-2777 CA,8.82,8.82,usaa-chk,Luxury,Professional
6/29/25,Lagardere Fil. 272       Frankfurt am DF,19.22,19.22,usaa-chk,Luxury,Travel
6/29/25,AEROP. ADOLFO SUAREZ MADRMADRID       ES,14.75,14.75,usaa-chk,Luxury,Travel
6/29/25,QUANTUM FIBER            833-250-6306 LA,75.00,75.00,usaa-chk,Basic,Utilities
6/28/25,PAGLIACCI SAND POINT     SEATTLE      WA,43.44,43.44,usaa-chk,Luxury,Dining
6/28/25,Spotify USA              877-7781161  NY,22.06,22.06,usaa-chk,Luxury,Subscriptions / Digital
6/28/25,HOTEL SILKEN PUERTA MA   MADRID       ES,245.70,245.70,usaa-chk,Luxury,Travel
6/28/25,HOTEL SILKEN PUERTA MA   MADRID       ES,245.70,245.70,usaa-chk,Luxury,Travel
6/28/25,ENXALAO                  DONOSTIA     ES,75.78,75.78,usaa-chk,Luxury,Travel
6/28/25,E.S. MUSAKOLA            MONDRAGON    ES,59.83,59.83,usaa-chk,Luxury,Travel
6/28/25,LYSA MODA Y COMPLEMENTOS MADRID       ES,50.54,50.54,usaa-chk,Luxury,Travel
6/28/25,RESTAURANTE MONTYS       MADRID       ES,49.90,49.90,usaa-chk,Luxury,Travel
6/28/25,YUCATAN                  MADRID       ES,48.02,48.02,usaa-chk,Luxury,Travel
6/28/25,ARRIZUL CONGRESS         SAN SEBASTIANES,19.99,19.99,usaa-chk,Luxury,Travel
6/28/25,CARNICERIA INAKI BALERDI DONOSTIA-SAN ES,19.89,19.89,usaa-chk,Luxury,Travel
6/28/25,AP-1 ARABAT MOND-ETXA    GASTEIZ-VITO ES,7.71,7.71,usaa-chk,Luxury,Travel
6/28/25,MARIA ESTHER MARTINEZ    DONOSTIA SAN ES,1.35,1.35,usaa-chk,Luxury,Travel
6/27/25,CHEVRON 0205257          SEATTLE      WA,75.46,75.46,usaa-chk,Basic,Auto
6/27/25,RED LIGHT                SEATTLE      WA,132.70,132.70,usaa-chk,Luxury,Clothing
6/27/25,METROPOLITAN MKT 15      SEATTLE      WA,39.94,39.94,usaa-chk,Basic,Groceries
6/27/25,SDOT PAYBYPHONE PARKING  2066845260   WA,1.50,1.50,usaa-chk,Basic,Parking
6/27/25,SDOT PAYBYPHONE PARKING  2066845260   WA,1.50,1.50,usaa-chk,Basic,Parking
6/27/25,EXPEDIA 72063891554924   EXPEDIA.COM  NV,580.68,580.68,usaa-chk,Luxury,Travel
6/27/25,KARRIKA TABERNA          DONOSTIA     ES,79.92,79.92,usaa-chk,Luxury,Travel
6/27/25,GOSEA                    DONOSTIA     ES,61.78,61.78,usaa-chk,Luxury,Travel
6/27/25,ZMARE                    DONOSTIA     ES,4.64,4.64,usaa-chk,Luxury,Travel
6/27/25,ZMARE                    DONOSTIA     ES,4.64,4.64,usaa-chk,Luxury,Travel
6/27/25,Sarasa N/AP15 NAVARRA    PAMPLONA     ES,3.08,3.08,usaa-chk,Luxury,Travel
6/27/25,PARKING OKENDO-PAGO EMV  DONOSTIA-SAN ES,0.76,0.76,usaa-chk,Luxury,Travel
6/26/25,CHIPOTLE 2574            SEATTLE      WA,32.99,32.99,usaa-chk,Luxury,Dining
6/26/25,SDOT PAYBYPHONE PARKING  2066845260   WA,2.25,2.25,usaa-chk,Basic,Parking
6/26/25,CASA VICTOR              LOGROO       ES,95.19,95.19,usaa-chk,Luxury,Travel
6/26/25,BAR PRADOVIEJO           LOGRONO      ES,11.08,11.08,usaa-chk,Luxury,Travel
6/26/25,BAR PRADOVIEJO           LOGRONO      ES,8.05,8.05,usaa-chk,Luxury,Travel
6/26/25,BAR PRADOVIEJO           LOGRONO      ES,6.07,6.07,usaa-chk,Luxury,Travel
6/26/25,BAR PRADOVIEJO           LOGRONO      ES,3.50,3.50,usaa-chk,Luxury,Travel
6/26/25,EL ANGEL PORTALES        LOGRONO      ES,1.40,1.40,usaa-chk,Luxury,Travel
6/25/25,SQ *MOLLY MOON'S UVILLAGESeattle      WA,18.65,18.65,usaa-chk,Luxury,Dining
6/25/25,TST*EL CAMION - SAND POI Seattle      WA,17.86,17.86,usaa-chk,Luxury,Dining
6/25/25,METROPOLITAN CAFE & DELI SEATTLE      WA,14.31,14.31,usaa-chk,Luxury,Dining
6/25/25,SP PEACE LOVE HAPPINES   120-65471211 WA,66.21,66.21,usaa-chk,Luxury,Home & Garden
6/25/25,APPLE.COM/BILL           866-712-7753 CA,121.39,121.39,usaa-chk,Luxury,Subscriptions / Digital
6/25/25,SHELLFISH LOGRONO        LOGRONO      ES,221.02,221.02,usaa-chk,Luxury,Travel
6/25/25,ALCAMPO LOGRONO          LOGRONO      ES,41.06,41.06,usaa-chk,Luxury,Travel
6/25/25,LAVANDERIA OPEN BLUE     LOGRONO      ES,9.31,9.31,usaa-chk,Luxury,Travel
6/25/25,BAR PRADOVIEJO           LOGRONO      ES,5.12,5.12,usaa-chk,Luxury,Travel
6/25/25,BAR PRADOVIEJO           LOGRONO      ES,5.12,5.12,usaa-chk,Luxury,Travel
6/25/25,BAR PRADOVIEJO           LOGRONO      ES,4.42,4.42,usaa-chk,Luxury,Travel
6/25/25,LAVANDERIA OPEN BLUE     LOGRONO      ES,4.08,4.08,usaa-chk,Luxury,Travel
6/25/25,BODEGAS PAGOS DE GANUZA  OYON         ES,3.73,3.73,usaa-chk,Luxury,Travel
6/24/25,BODEGON EL REFUGIO       LOGRO/O      ES,169.81,169.81,usaa-chk,Luxury,Travel
6/24/25,BAR PRADOVIEJO           LOGRONO      ES,19.11,19.11,usaa-chk,Luxury,Travel
6/24/25,BAR PRADOVIEJO           LOGRONO      ES,14.59,14.59,usaa-chk,Luxury,Travel
6/24/25,BAR PRADOVIEJO           LOGRONO      ES,5.33,5.33,usaa-chk,Luxury,Travel
6/24/25,BAR PRADOVIEJO           LOGRONO      ES,5.10,5.10,usaa-chk,Luxury,Travel
6/24/25,Wright Designs L Sale,-1500.00,"1,500.00",usaa-chk,Luxury,Van
6/23/25,CASUALFOOD 2630 1 + APM  Frankfurt am DF,23.29,23.29,usaa-chk,Luxury,Dining
6/23/25,SANTO COFFEE CO.         SEATTLE      WA,19.27,19.27,usaa-chk,Luxury,Dining
6/23/25,QFC #5807                SEATTLE      WA,149.68,149.68,usaa-chk,Basic,Groceries
6/23/25,SDOT PAYBYPHONE PARKING  2066845260   WA,2.00,2.00,usaa-chk,Basic,Parking
6/23/25,APPLE.COM/BILL           866-712-7753 CA,29.99,29.99,usaa-chk,Luxury,Subscriptions / Digital
6/23/25,USAA Transfer,5000.00,"5,000.00",usaa-chk,Basic,Transfer
6/23/25,ONLY YOU HOTEL ATOCHA    MADRID       ES,39.14,39.14,usaa-chk,Luxury,Travel
6/23/25,PHOTAIR 18               FRANKFURT    DF,28.85,28.85,usaa-chk,Luxury,Travel
6/23/25,PHOTAIR 18               FRANKFURT    DF,28.85,28.85,usaa-chk,Luxury,Travel
6/23/25,CALENDA PORTALES         LOGRO/O      ES,20.55,20.55,usaa-chk,Luxury,Travel
